date,open,high,low,close,volume,amount,rsi_14,macd_dif,macd_dea,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,atr_14
2025-08-13,51.25,52.1,50.95,52.05,83959625.0,4338376317.0,65.14113852981609,1.2469990438337888,1.4407905438548176,-0.19379150002102885,50.3705,54.68236111972421,46.05863888027579,0.17120580973880398,2.257776461301744
2025-08-14,52.5,54.4,51.85,52.0,115170190.0,6115399028.0,64.94635691641389,1.2578073418569389,1.404193903455242,-0.1463865615983031,50.6555,54.56969804248448,46.741301957515525,0.1545418776829556,2.278649571208762
2025-08-15,51.75,53.2,51.45,52.75,80095392.0,4198116124.0,66.56151540335026,1.3117704546459379,1.3857092136933813,-0.0739387590474434,50.938,54.57765643260023,47.298343567399776,0.14290535288390696,2.2408888875509936
2025-08-18,53.5,53.8,51.75,51.8,80816682.0,4240548938.0,62.625300243070555,1.2633168198835207,1.3612307349314092,-0.09791391504788849,51.165499999999994,54.37831299929217,47.95268700070782,0.12558513057791582,2.2272539670116367
2025-08-19,51.85,52.15,49.66,50.05,77786478.0,3938378220.0,56.04979966661536,1.0713566579484848,1.3032559195348243,-0.23189926158633956,51.2405,54.260478912439396,48.2205210875606,0.11787468554910271,2.24602154079652
2025-08-20,49.5,52.55,49.4,51.75,106235006.0,5415142819.0,60.399643369540236,1.04436386260965,1.2514775081497895,-0.20711364554013945,51.390499999999996,54.17875714286479,48.6022428571352,0.10851255165311853,2.3105914307396254
2025-08-21,51.85,53.05,50.9,51.7,67561130.0,3500967477.0,60.210890479551615,1.0073254746648672,1.202647101452805,-0.19532162678793785,51.463,54.20135217449813,48.72464782550187,0.10642023102027212,2.2991206142582237
2025-08-22,52.85,57.5,52.7,56.9,296455102.0,16408960102.0,70.52674765487644,1.3816421168771882,1.2384461045376818,0.1431960123395064,51.670500000000004,55.30257045491595,48.03842954508406,0.14058584511146388,2.5491834275254934
2025-08-25,58.45,61.75,56.0,57.8,235311070.0,13797807969.0,71.885365730706,1.730959803888247,1.3369488444077948,0.39401095948045217,51.905499999999996,56.42643364833318,47.38456635166681,0.17419863591847431,2.777813182702244
2025-08-26,57.0,57.45,55.4,56.2,104068446.0,5861733754.0,66.05572308568671,1.8572803871147059,1.441015152949177,0.41626523416552885,52.048,56.92619034608442,47.169809653915586,0.18744967514926283,2.750826526794941
2025-08-27,57.0,60.3,55.75,56.25,221959736.0,12950278965.0,66.14811182679613,1.939072520558632,1.5406266264710682,0.3984458940875639,52.3505,57.48953728440705,47.211462715592944,0.19633192746610073,2.8793389177381594
2025-08-28,57.0,62.8,56.65,62.3,328184511.0,19836412050.0,75.0109419835928,2.4636780664698676,1.7252369144708282,0.7384411519990395,52.9105,59.663322333934424,46.157677666065574,0.2552545273219654,3.1415289950425764
2025-08-29,62.25,62.25,59.9,60.7,138500782.0,8421519659.0,69.80582510987558,2.7189823766114998,1.9239860068989627,0.7949963697125371,53.443,60.890014520138735,45.99598547986126,0.2786899882169316,3.088562638253821
2025-09-01,64.75,65.65,60.55,63.65,188898351.0,11900231386.0,73.46225018239058,3.123349202202675,2.163858645959705,0.9594905562429701,54.0505,62.71321010225949,45.38778989774051,0.32054134937732265,3.232236735521406
2025-09-02,63.8,64.1,58.75,60.7,189292322.0,11551325833.0,64.98713539019441,3.1692394592646735,2.364934808620699,0.8043046506439744,54.5355,63.557786966466,45.513213033534,0.33087757392766176,3.3835055401270195
2025-09-03,61.85,62.1,59.35,60.0,81425532.0,4921642177.0,63.12611499792597,3.1132362195353025,2.51459509080362,0.5986411287316824,54.9055,64.19651994287744,45.61448005712256,0.3384367665489774,3.3382551444036612
2025-09-04,60.2,60.8,55.35,56.0,187841288.0,10686938015.0,53.66834819441396,2.7147922428865385,2.554634521220204,0.16015772166633457,55.05550000000001,64.3137992072262,45.797200792773815,0.3363260421656761,3.4890940626605422
2025-09-05,56.8,60.2,56.3,58.7,158505131.0,9247560551.0,58.218746953171596,2.587067848157311,2.5611211866076253,0.0259466615496855,55.55749999999999,64.43670545283658,46.678294547163404,0.3196402088948059,3.5398730581847895
2025-09-08,58.7,58.8,56.65,58.15,97043391.0,5587725876.0,56.990854168834,2.4136419793733594,2.5316253451607724,-0.11798336578741297,56.029999999999994,64.36157595504808,47.698424044951906,0.2973969643065532,3.4405964111715903
2025-09-09,58.0,60.65,56.0,58.25,120101934.0,7076891614.0,57.16773899843028,2.2582383274272644,2.4769479416140707,-0.21870961418680634,56.385000000000005,64.44158279395104,48.32841720604897,0.2857704280908411,3.526982381802191
2025-09-10,58.7,60.95,58.7,60.35,90346929.0,5418157278.0,60.81259406569196,2.2782697872708937,2.4372123107454353,-0.15894252347454163,56.8,64.77100006933016,48.82899993066983,0.28066901652570997,3.4679122116734633
2025-09-11,60.1,64.45,59.4,63.35,134823644.0,8470709376.0,65.34899787186474,2.5073170018233597,2.4512332489610205,0.05608375286233924,57.36750000000001,65.51381172598006,49.221188274019944,0.28400441804087884,3.5809184822682165
2025-09-12,64.2,65.0,62.1,62.75,103139295.0,6551506993.0,63.75926851077548,2.610333286708361,2.483053256510489,0.12728003019787204,57.86750000000001,66.04798222745347,49.68701777254653,0.28273148926265934,3.5322814478204867
2025-09-15,63.65,64.5,62.55,63.0,64804768.0,4105909630.0,64.15059536574097,2.6812396832797063,2.5226905418643324,0.1585491414153739,58.427499999999995,66.38961258662567,50.465387413374316,0.2725467489324609,3.419261344404738
2025-09-16,63.1,64.2,61.95,63.2,76132007.0,4815565275.0,64.48102409750206,2.722192105855207,2.5625908546625076,0.1596012511926994,59.085,66.26795497029326,51.90204502970674,0.24313971296583767,3.335742676947257
2025-09-17,64.3,67.8,63.7,67.7,169646110.0,11267083951.0,70.96553085762216,3.0822295639316764,2.6665185965163416,0.41571096741533475,59.88250000000001,67.17736300870598,52.58763699129404,0.24363922710995597,3.4260467714510243
2025-09-18,68.55,73.3,67.7,69.5,243974812.0,17235177264.0,73.08241585871738,3.472774813832828,2.827769839979639,0.6450049738531889,60.772499999999994,68.20602824069836,53.338971759301636,0.2446346041613678,3.581329144918808
2025-09-19,71.1,72.5,68.65,69.75,151250095.0,10678918079.0,73.37279217452286,3.7591247980706726,3.014040831597846,0.7450839664728264,61.415000000000006,69.62046031294803,53.209539687051986,0.26721355737028474,3.6005199202817497
2025-09-22,69.75,74.05,69.05,73.35,136569630.0,9878453943.0,77.18888402637901,4.227813534461333,3.2567953721705436,0.9710181622907896,62.19250000000001,71.78527551625491,52.599724483745106,0.30848657044675487,3.7004827831187677
2025-09-23,74.05,74.7,70.25,72.6,135366490.0,9766187429.0,74.7842618456086,4.487010538363293,3.5028384054090935,0.9841721329541997,63.0125,73.23177358629638,52.79322641370362,0.3243570271389448,3.754019727181713
2025-09-24,72.8,78.25,72.15,76.75,150321829.0,11402208955.0,78.73232137592683,4.97000522189488,3.796271768706251,1.1737334531886288,64.0375,75.44418663547813,52.630813364521856,0.3562502169971701,3.921589746668733
2025-09-25,77.2,78.8,75.2,76.8,114883313.0,8861911614.0,78.77543924690677,5.295770227831085,4.096171460531218,1.1995987672998671,64.7625,77.47291326091144,52.052086739088566,0.39252386059560507,3.898619050478109
2025-09-26,75.9,77.8,72.2,72.95,141599380.0,10641068508.0,67.43794776572054,5.183526056096412,4.313642379644256,0.8698836764521554,65.375,78.43689717823302,52.31310282176697,0.39959914885607734,4.020146261158244
2025-09-29,74.0,76.5,73.1,76.5,106533474.0,7973807065.0,71.50965181637636,5.319704826890089,4.514854869093423,0.8048499577966659,66.0175,79.95681490425534,52.07818509574466,0.4222915107132303,3.9865643853612265
2025-09-30,77.5,79.95,77.5,79.55,115419312.0,9114340568.0,74.4640719305927,5.609079022504616,4.733699699775662,0.8753793227289544,66.96,81.89870282538807,52.02129717461192,0.4461978143783775,3.9482383578354248
2025-10-02,80.15,90.35,80.1,89.65,67389636.0,5840577417.0,81.3580749576233,6.57757357436779,5.1024744746940875,1.4750990996737023,68.4425,86.1088305992529,50.776169400747094,0.516238611951723,4.437649903704322
2025-10-03,90.35,91.35,88.65,90.9,34462352.0,3102587937.0,82.00556250618139,7.361122598484329,5.554204099452136,1.806918499032193,70.1875,89.497134219327,50.87786578067301,0.5502300044688012,4.313532053439728
2025-10-06,90.5,92.8,87.4,91.05,43900768.0,3953173088.0,82.08597062011691,7.903092658991767,6.023981811360063,1.8791108476317042,71.805,92.4373685402074,51.17263145979261,0.5746777672921772,4.391136906765461
2025-10-08,91.0,91.5,87.7,89.5,38845844.0,3468659227.0,78.19749343657956,8.114002619115922,6.441985972911235,1.6720166462046873,73.3725,94.39660834206624,52.34839165793376,0.5730786968432653,4.3489128419964995
2025-10-09,88.4,93.5,82.5,83.5,303809230.0,26499269878.0,65.30191642215512,7.70814572041985,6.695217922412958,1.012927798006892,74.635,94.85255620611353,54.41744379388648,0.5417714532354398,4.823990496139607
2025-10-10,81.95,82.65,76.65,77.55,203174461.0,16039839476.0,55.52337264429241,6.827680677618986,6.721710473454164,0.10597020416482206,75.495,94.58594301660212,56.40405698339789,0.5057538384423368,4.968705460701063
2025-10-13,75.5,81.4,75.5,80.15,265993481.0,21053000125.0,58.45121476316268,6.267456718984491,6.6308597225602295,-0.36340300357573874,76.33500000000001,94.63806560460041,58.0319343953996,0.47954583361761716,5.035226499222416
2025-10-14,81.8,81.85,72.1,73.35,210423170.0,15877622091.0,49.308807667524775,5.214660663427722,6.347619910733728,-1.1329592473060064,76.865,94.09410939446104,59.63589060553894,0.44829530721293315,5.371996034992244
2025-10-15,74.2,76.15,71.5,76.0,135742186.0,10055792360.0,52.43135776253086,4.541790128009424,5.9864539541888675,-1.4446638261794433,77.515,93.47587650936998,61.55412349063002,0.4118138814260461,5.320424889635656
2025-10-16,76.0,76.2,72.6,73.9,89385266.0,6646206862.0,49.81272090242539,3.795332698516347,5.548229703054363,-1.7528970045380161,78.05,92.64981975375365,63.45018024624635,0.37411453565031777,5.197537397518824
